ID,Type,Case,Floor,N_i,Vy_i,Vz_i,T_i,My_i,Mz_i,N_j,Vy_j,Vz_j,T_j,My_j,Mz_j
E1_291,columna,C1,CIELO_4,-63.175289850638336,-11.373568436776159,281.61932110524003,19.346269878652123,-114.03833029573514,-2.6807496158365733,63.175289850638336,11.373568436776159,-281.61932110524003,26.148003868452513,-138.6628291068182,2.6807496158365733
E1_291,columna,C2,CIELO_4,-63.175289850638336,-11.373568436776159,281.61932110524003,19.346269878652123,-114.03833029573514,-2.6807496158365733,63.175289850638336,11.373568436776159,-281.61932110524003,26.148003868452513,-138.6628291068182,2.6807496158365733
E1_291,columna,C3,CIELO_4,-63.175289850638336,-11.373568436776159,281.61932110524003,19.346269878652123,-114.03833029573514,-2.6807496158365733,63.175289850638336,11.373568436776159,-281.61932110524003,26.148003868452513,-138.6628291068182,2.6807496158365733
E1_292,columna,C1,CIELO_1,2.9333412173287137,3.249231561536053,301.0215341383012,-7.351101226129395,10.215170715795088,-0.08954629400493794,-2.9333412173287137,-3.249231561536053,-301.0215341383012,-5.645825020014819,1.518194153519766,0.08954629400493794
E1_292,columna,C2,CIELO_1,2.9333412173287137,3.249231561536053,301.0215341383012,-7.351101226129395,10.215170715795088,-0.08954629400493794,-2.9333412173287137,-3.249231561536053,-301.0215341383012,-5.645825020014819,1.518194153519766,0.08954629400493794
E1_292,columna,C3,CIELO_1,2.9333412173287137,3.249231561536053,301.0215341383012,-7.351101226129395,10.215170715795088,-0.08954629400493794,-2.9333412173287137,-3.249231561536053,-301.0215341383012,-5.645825020014819,1.518194153519766,0.08954629400493794
E1_293,columna,C1,CIELO_2,10.22754074194791,4.111360382405286,235.1870533900925,-7.438241960194709,22.68663177674273,0.25260427170543875,-10.22754074194791,-4.111360382405286,-235.1870533900925,-9.007199569426433,18.223531191048913,-0.25260427170543875
E1_293,columna,C2,CIELO_2,10.22754074194791,4.111360382405286,235.1870533900925,-7.438241960194709,22.68663177674273,0.25260427170543875,-10.22754074194791,-4.111360382405286,-235.1870533900925,-9.007199569426433,18.223531191048913,-0.25260427170543875
E1_293,columna,C3,CIELO_2,10.22754074194791,4.111360382405286,235.1870533900925,-7.438241960194709,22.68663177674273,0.25260427170543875,-10.22754074194791,-4.111360382405286,-235.1870533900925,-9.007199569426433,18.223531191048913,-0.25260427170543875
E1_294,columna,C1,CIELO_3,-5.578892726662193,4.03122798432734,159.79159088088983,-7.23881636323102,-13.109088480537734,-0.41409997757098016,5.578892726662193,-4.03122798432734,-159.79159088088983,-8.88609557407834,-9.206482426111037,0.41409997757098016
E1_294,columna,C2,CIELO_3,-5.578892726662193,4.03122798432734,159.79159088088983,-7.23881636323102,-13.109088480537734,-0.41409997757098016,5.578892726662193,-4.03122798432734,-159.79159088088983,-8.88609557407834,-9.206482426111037,0.41409997757098016
E1_294,columna,C3,CIELO_3,-5.578892726662193,4.03122798432734,159.79159088088983,-7.23881636323102,-13.109088480537734,-0.41409997757098016,5.578892726662193,-4.03122798432734,-159.79159088088983,-8.88609557407834,-9.206482426111037,0.41409997757098016
E1_295,columna,C1,CIELO_4,-3.3509039883378176,4.94442239336302,68.85611708638775,-7.873262649277361,-6.336252225236707,-0.5226385147398414,3.3509039883378176,-4.94442239336302,-68.85611708638775,-11.90442692417472,-7.067363728114564,0.5226385147398414
E1_295,columna,C2,CIELO_4,-3.3509039883378176,4.94442239336302,68.85611708638775,-7.873262649277361,-6.336252225236707,-0.5226385147398414,3.3509039883378176,-4.94442239336302,-68.85611708638775,-11.90442692417472,-7.067363728114564,0.5226385147398414
E1_295,columna,C3,CIELO_4,-3.3509039883378176,4.94442239336302,68.85611708638775,-7.873262649277361,-6.336252225236707,-0.5226385147398414,3.3509039883378176,-4.94442239336302,-68.85611708638775,-11.90442692417472,-7.067363728114564,0.5226385147398414
E1_296,columna,C1,CIELO_1,4.717187658042361,3.154338686101303,639.0754818874809,-7.183694999017835,12.889450671938086,-0.03815377186022892,-4.717187658042361,-3.154338686101303,-639.0754818874809,-5.433659745387377,5.9792999602313595,0.03815377186022892
E1_296,columna,C2,CIELO_1,4.717187658042361,3.154338686101303,639.0754818874809,-7.183694999017835,12.889450671938086,-0.03815377186022892,-4.717187658042361,-3.154338686101303,-639.0754818874809,-5.433659745387377,5.9792999602313595,0.03815377186022892
E1_296,columna,C3,CIELO_1,4.717187658042361,3.154338686101303,639.0754818874809,-7.183694999017835,12.889450671938086,-0.03815377186022892,-4.717187658042361,-3.154338686101303,-639.0754818874809,-5.433659745387377,5.9792999602313595,0.03815377186022892
E1_297,columna,C1,CIELO_2,2.464317727446884,3.44808670303156,484.838134988186,-6.5205793734450035,8.708797237752401,0.31289515003787166,-2.464317727446884,-3.44808670303156,-484.838134988186,-7.271767438681237,1.1484736720351343,-0.31289515003787166
E1_297,columna,C2,CIELO_2,2.464317727446884,3.44808670303156,484.838134988186,-6.5205793734450035,8.708797237752401,0.31289515003787166,-2.464317727446884,-3.44808670303156,-484.838134988186,-7.271767438681237,1.1484736720351343,-0.31289515003787166
E1_297,columna,C3,CIELO_2,2.464317727446884,3.44808670303156,484.838134988186,-6.5205793734450035,8.708797237752401,0.31289515003787166,-2.464317727446884,-3.44808670303156,-484.838134988186,-7.271767438681237,1.1484736720351343,-0.31289515003787166
E1_298,columna,C1,CIELO_3,-10.997956741684828,2.4054855577935097,316.5158004592508,-4.166546970676536,-19.944238020412705,-0.4179925937017432,10.997956741684828,-2.4054855577935097,-316.5158004592508,-5.455395260497504,-24.047588946326602,0.4179925937017432
E1_298,columna,C2,CIELO_3,-10.997956741684828,2.4054855577935097,316.5158004592508,-4.166546970676536,-19.944238020412705,-0.4179925937017432,10.997956741684828,-2.4054855577935097,-316.5158004592508,-5.455395260497504,-24.047588946326602,0.4179925937017432
E1_298,columna,C3,CIELO_3,-10.997956741684828,2.4054855577935097,316.5158004592508,-4.166546970676536,-19.944238020412705,-0.4179925937017432,10.997956741684828,-2.4054855577935097,-316.5158004592508,-5.455395260497504,-24.047588946326602,0.4179925937017432
E1_299,columna,C1,CIELO_4,-7.657863074648098,1.378989050328721,140.56065917810292,-2.119441363926148,-13.630733301620834,-0.4683974050590349,7.657863074648098,-1.378989050328721,-140.56065917810292,-3.396514837388736,-17.00071899697156,0.4683974050590349
E1_299,columna,C2,CIELO_4,-7.657863074648098,1.378989050328721,140.56065917810292,-2.119441363926148,-13.630733301620834,-0.4683974050590349,7.657863074648098,-1.378989050328721,-140.56065917810292,-3.396514837388736,-17.00071899697156,0.4683974050590349
E1_299,columna,C3,CIELO_4,-7.657863074648098,1.378989050328721,140.56065917810292,-2.119441363926148,-13.630733301620834,-0.4683974050590349,7.657863074648098,-1.378989050328721,-140.56065917810292,-3.396514837388736,-17.00071899697156,0.4683974050590349
E1_3,viga,C1,CIELO_1,-32.49267292897418,-0.08356878544313412,103.16867372355921,-9.671093479506542,-266.29546741477805,-0.9461977559074651,32.49267292897418,0.08356878544313412,-103.16867372355921,9.671093479506542,-249.54790120301797,0.5283538286917946
E1_3,viga,C2,CIELO_1,-32.49267292897418,-0.08356878544313412,103.16867372355921,-9.671093479506542,-266.29546741477805,-0.9461977559074651,32.49267292897418,0.08356878544313412,-103.16867372355921,9.671093479506542,-249.54790120301797,0.5283538286917946
E1_3,viga,C3,CIELO_1,-32.49267292897418,-0.08356878544313412,103.16867372355921,-9.671093479506542,-266.29546741477805,-0.9461977559074651,32.49267292897418,0.08356878544313412,-103.16867372355921,9.671093479506542,-249.54790120301797,0.5283538286917946
E1_30,viga,C1,CIELO_1,0.6461788832518893,7.1490831286363905,0.5232796151893468,-0.6800797410190391,-0.9183136418820287,-3.3987464548207633,-0.6461788832518893,-7.1490831286363905,-0.5232796151893468,5.337268316204226,0.9183136418820287,-2.3522456061210515
E1_30,viga,C2,CIELO_1,0.6461788832518893,7.1490831286363905,0.5232796151893468,-0.6800797410190391,-0.9183136418820287,-3.3987464548207633,-0.6461788832518893,-7.1490831286363905,-0.5232796151893468,5.337268316204226,0.9183136418820287,-2.3522456061210515
E1_30,viga,C3,CIELO_1,0.6461788832518893,7.1490831286363905,0.5232796151893468,-0.6800797410190391,-0.9183136418820287,-3.3987464548207633,-0.6461788832518893,-7.1490831286363905,-0.5232796151893468,5.337268316204226,0.9183136418820287,-2.3522456061210515
E1_300,columna,C1,CIELO_1,5.768619229891225,1.3789200033078939,363.0122159902715,-4.743846943737692,14.5350697013854,-0.07840401786549969,-5.768619229891225,-1.3789200033078939,-363.0122159902715,-0.7718330694938831,8.539407218179504,0.07840401786549969
E1_300,columna,C2,CIELO_1,5.768619229891225,1.3789200033078939,363.0122159902715,-4.743846943737692,14.5350697013854,-0.07840401786549969,-5.768619229891225,-1.3789200033078939,-363.0122159902715,-0.7718330694938831,8.539407218179504,0.07840401786549969
E1_300,columna,C3,CIELO_1,5.768619229891225,1.3789200033078939,363.0122159902715,-4.743846943737692,14.5350697013854,-0.07840401786549969,-5.768619229891225,-1.3789200033078939,-363.0122159902715,-0.7718330694938831,8.539407218179504,0.07840401786549969
E1_301,columna,C1,CIELO_2,2.2623282013640473,-0.2743839926710804,280.401461518465,0.6294482687780948,6.907105451719281,-0.0865448448310444,-2.2623282013640473,0.2743839926710804,-280.401461518465,0.4680877019062267,2.142207353736909,0.0865448448310444
E1_301,columna,C2,CIELO_2,2.2623282013640473,-0.2743839926710804,280.401461518465,0.6294482687780948,6.907105451719281,-0.0865448448310444,-2.2623282013640473,0.2743839926710804,-280.401461518465,0.4680877019062267,2.142207353736909,0.0865448448310444
E1_301,columna,C3,CIELO_2,2.2623282013640473,-0.2743839926710804,280.401461518465,0.6294482687780948,6.907105451719281,-0.0865448448310444,-2.2623282013640473,0.2743839926710804,-280.401461518465,0.4680877019062267,2.142207353736909,0.0865448448310444
E1_302,columna,C1,CIELO_3,-4.718986902681983,-1.504791980597564,187.14883490716102,3.906034762884982,-8.427989949298459,-0.1779200099296688,4.718986902681983,1.504791980597564,-187.14883490716102,2.1131331595052747,-10.447957661429472,0.1779200099296688
E1_302,columna,C2,CIELO_3,-4.718986902681983,-1.504791980597564,187.14883490716102,3.906034762884982,-8.427989949298459,-0.1779200099296688,4.718986902681983,1.504791980597564,-187.14883490716102,2.1131331595052747,-10.447957661429472,0.1779200099296688
E1_302,columna,C3,CIELO_3,-4.718986902681983,-1.504791980597564,187.14883490716102,3.906034762884982,-8.427989949298459,-0.1779200099296688,4.718986902681983,1.504791980597564,-187.14883490716102,2.1131331595052747,-10.447957661429472,0.1779200099296688
E1_303,columna,C1,CIELO_4,-1.8931108515788488,-4.132765030238906,81.73710154544726,7.2577148394776625,-3.2587432866090413,-0.238921240055283,1.8931108515788488,4.132765030238906,-81.73710154544726,9.273345281477958,-4.313700119706354,0.238921240055283
E1_303,columna,C2,CIELO_4,-1.8931108515788488,-4.132765030238906,81.73710154544726,7.2577148394776625,-3.2587432866090413,-0.238921240055283,1.8931108515788488,4.132765030238906,-81.73710154544726,9.273345281477958,-4.313700119706354,0.238921240055283
E1_303,columna,C3,CIELO_4,-1.8931108515788488,-4.132765030238906,81.73710154544726,7.2577148394776625,-3.2587432866090413,-0.238921240055283,1.8931108515788488,4.132765030238906,-81.73710154544726,9.273345281477958,-4.313700119706354,0.238921240055283
E1_304,columna,C1,CIELO_4,0.43206265598024846,-2.674452054787296,3.7674740114654166,5.136713558264046,1.6830314907199533,-0.09291525667257212,-0.43206265598024846,2.674452054787296,-3.7674740114654166,5.561094660885139,0.04521913320104054,0.09291525667257212
E1_304,columna,C2,CIELO_4,0.43206265598024846,-2.674452054787296,3.7674740114654166,5.136713558264046,1.6830314907199533,-0.09291525667257212,-0.43206265598024846,2.674452054787296,-3.7674740114654166,5.561094660885139,0.04521913320104054,0.09291525667257212
E1_304,columna,C3,CIELO_4,0.43206265598024846,-2.674452054787296,3.7674740114654166,5.136713558264046,1.6830314907199533,-0.09291525667257212,-0.43206265598024846,2.674452054787296,-3.7674740114654166,5.561094660885139,0.04521913320104054,0.09291525667257212
E1_305,columna,C1,CIELO_4,-2.808195169657124,0.43051115541409013,5.205179066474164,-0.7998971896564366,-4.431190985749182,-0.2506733589143186,2.808195169657124,-0.43051115541409013,-5.205179066474164,-0.9221474319999238,-6.801589692879314,0.2506733589143186
E1_305,columna,C2,CIELO_4,-2.808195169657124,0.43051115541409013,5.205179066474164,-0.7998971896564366,-4.431190985749182,-0.2506733589143186,2.808195169657124,-0.43051115541409013,-5.205179066474164,-0.9221474319999238,-6.801589692879314,0.2506733589143186
E1_305,columna,C3,CIELO_4,-2.808195169657124,0.43051115541409013,5.205179066474164,-0.7998971896564366,-4.431190985749182,-0.2506733589143186,2.808195169657124,-0.43051115541409013,-5.205179066474164,-0.9221474319999238,-6.801589692879314,0.2506733589143186
E1_306,columna,C1,CIELO_4,-0.30949295437126095,2.9447596348985243,3.2301429507221475,-5.529311777908793,0.09656091543858825,-0.3148721045895393,0.30949295437126095,-2.9447596348985243,-3.2301429507221475,-6.249726761685303,-1.334532732923632,0.3148721045895393
E1_306,columna,C2,CIELO_4,-0.30949295437126095,2.9447596348985243,3.2301429507221475,-5.529311777908793,0.09656091543858825,-0.3148721045895393,0.30949295437126095,-2.9447596348985243,-3.2301429507221475,-6.249726761685303,-1.334532732923632,0.3148721045895393
E1_306,columna,C3,CIELO_4,-0.30949295437126095,2.9447596348985243,3.2301429507221475,-5.529311777908793,0.09656091543858825,-0.3148721045895393,0.30949295437126095,-2.9447596348985243,-3.2301429507221475,-6.249726761685303,-1.334532732923632,0.3148721045895393
E1_307,columna,C1,CIELO_4,0.21960007115908703,-1.8442562031361809,-1.0872196914869336,3.6382378821728234,0.20325928172899083,0.08987374741481922,-0.21960007115908703,1.8442562031361809,1.0872196914869336,3.7387869303718997,0.6751410029073572,-0.08987374741481922
E1_307,columna,C2,CIELO_4,0.21960007115908703,-1.8442562031361809,-1.0872196914869336,3.6382378821728234,0.20325928172899083,0.08987374741481922,-0.21960007115908703,1.8442562031361809,1.0872196914869336,3.7387869303718997,0.6751410029073572,-0.08987374741481922
E1_307,columna,C3,CIELO_4,0.21960007115908703,-1.8442562031361809,-1.0872196914869336,3.6382378821728234,0.20325928172899083,0.08987374741481922,-0.21960007115908703,1.8442562031361809,1.0872196914869336,3.7387869303718997,0.6751410029073572,-0.08987374741481922
E1_308,columna,C1,CIELO_4,-0.4247865945380903,-0.5405662404399779,-1.568250674218576,1.0842637461702096,-1.1821404339733985,-0.312889392634439,0.4247865945380903,0.5405662404399779,1.568250674218576,1.078001215589702,-0.5170059441789628,0.312889392634439
E1_308,columna,C2,CIELO_4,-0.4247865945380903,-0.5405662404399779,-1.568250674218576,1.0842637461702096,-1.1821404339733985,-0.312889392634439,0.4247865945380903,0.5405662404399779,1.568250674218576,1.078001215589702,-0.5170059441789628,0.312889392634439
E1_308,columna,C3,CIELO_4,-0.4247865945380903,-0.5405662404399779,-1.568250674218576,1.0842637461702096,-1.1821404339733985,-0.312889392634439,0.4247865945380903,0.5405662404399779,1.568250674218576,1.078001215589702,-0.5170059441789628,0.312889392634439
E1_309,columna,C1,CIELO_4,-0.4815710665972789,1.1165176726511672,-0.9619450327349102,-2.156868110261661,-1.1727153238978771,-0.48655969938947263,0.4815710665972789,-1.1165176726511672,0.9619450327349102,-2.3092025803430074,-0.7535689424912385,0.48655969938947263
E1_309,columna,C2,CIELO_4,-0.4815710665972789,1.1165176726511672,-0.9619450327349102,-2.156868110261661,-1.1727153238978771,-0.48655969938947263,0.4815710665972789,-1.1165176726511672,0.9619450327349102,-2.3092025803430074,-0.7535689424912385,0.48655969938947263
E1_309,columna,C3,CIELO_4,-0.4815710665972789,1.1165176726511672,-0.9619450327349102,-2.156868110261661,-1.1727153238978771,-0.48655969938947263,0.4815710665972789,-1.1165176726511672,0.9619450327349102,-2.3092025803430074,-0.7535689424912385,0.48655969938947263
E1_31,viga,C1,CIELO_1,-0.3101896847810024,-0.686746132419492,-8.48096852744058,-53.97802471385611,0.6981110461073609,1.4820870289460977,0.3101896847810024,0.686746132419492,8.48096852744058,-21.502595180365056,-0.6981110461073609,1.2786011656048235
E1_31,viga,C2,CIELO_1,-0.3101896847810024,-0.686746132419492,-8.48096852744058,-53.97802471385611,0.6981110461073609,1.4820870289460977,0.3101896847810024,0.686746132419492,8.48096852744058,-21.502595180365056,-0.6981110461073609,1.2786011656048235
E1_31,viga,C3,CIELO_1,-0.3101896847810024,-0.686746132419492,-8.48096852744058,-53.97802471385611,0.6981110461073609,1.4820870289460977,0.3101896847810024,0.686746132419492,8.48096852744058,-21.502595180365056,-0.6981110461073609,1.2786011656048235
E1_310,columna,C1,CIELO_4,0.8375450646369488,-73.17556873141348,2.603906890242754,151.85258125984956,1.5838197771288427,-0.3238963869465888,-0.8375450646369488,73.17556873141348,-2.603906890242754,140.84969366580435,1.7663604814189524,0.3238963869465888
E1_310,columna,C2,CIELO_4,0.8375450646369488,-73.17556873141348,2.603906890242754,151.85258125984956,1.5838197771288427,-0.3238963869465888,-0.8375450646369488,73.17556873141348,-2.603906890242754,140.84969366580435,1.7663604814189524,0.3238963869465888
E1_310,columna,C3,CIELO_4,0.8375450646369488,-73.17556873141348,2.603906890242754,151.85258125984956,1.5838197771288427,-0.3238963869465888,-0.8375450646369488,73.17556873141348,-2.603906890242754,140.84969366580435,1.7663604814189524,0.3238963869465888
E1_311,columna,C1,CIELO_4,-0.17700831005501116,-72.52811229068823,2.4854608336671116,150.73929518661473,-0.493824031993828,-0.23156212282850894,0.17700831005501116,72.52811229068823,-2.4854608336671116,139.37315397613816,-0.21420920822621664,0.23156212282850894
E1_311,columna,C2,CIELO_4,-0.17700831005501116,-72.52811229068823,2.4854608336671116,150.73929518661473,-0.493824031993828,-0.23156212282850894,0.17700831005501116,72.52811229068823,-2.4854608336671116,139.37315397613816,-0.21420920822621664,0.23156212282850894
E1_311,columna,C3,CIELO_4,-0.17700831005501116,-72.52811229068823,2.4854608336671116,150.73929518661473,-0.493824031993828,-0.23156212282850894,0.17700831005501116,72.52811229068823,-2.4854608336671116,139.37315397613816,-0.21420920822621664,0.23156212282850894
E1_312,columna,C1,CIELO_1S,12.970911575565308,1.9429172577904583,495.0240594085587,-6.489634664710277,27.823579841931917,-0.20354238359211108,-12.970911575565308,-1.9429172577904583,-495.0240594085587,-1.282034366451557,24.060066460329317,0.20354238359211108
E1_312,columna,C2,CIELO_1S,12.970911575565308,1.9429172577904583,495.0240594085587,-6.489634664710277,27.823579841931917,-0.20354238359211108,-12.970911575565308,-1.9429172577904583,-495.0240594085587,-1.282034366451557,24.060066460329317,0.20354238359211108
E1_312,columna,C3,CIELO_1S,12.970911575565308,1.9429172577904583,495.0240594085587,-6.489634664710277,27.823579841931917,-0.20354238359211108,-12.970911575565308,-1.9429172577904583,-495.0240594085587,-1.282034366451557,24.060066460329317,0.20354238359211108
E1_313,columna,C1,CIELO_1S,15.896790951201849,3.715215279611602,809.3233976226522,-8.936523165020828,33.43213610501684,-0.672618768688488,-15.896790951201849,-3.715215279611602,-809.3233976226522,-5.924337953425579,30.15502769979056,0.672618768688488
E1_313,columna,C2,CIELO_1S,15.896790951201849,3.715215279611602,809.3233976226522,-8.936523165020828,33.43213610501684,-0.672618768688488,-15.896790951201849,-3.715215279611602,-809.3233976226522,-5.924337953425579,30.15502769979056,0.672618768688488
E1_313,columna,C3,CIELO_1S,15.896790951201849,3.715215279611602,809.3233976226522,-8.936523165020828,33.43213610501684,-0.672618768688488,-15.896790951201849,-3.715215279611602,-809.3233976226522,-5.924337953425579,30.15502769979056,0.672618768688488
E1_314,columna,C1,CIELO_1S,9.180950511596837,3.976940575960228,440.90495798164403,-9.303842015730728,18.84927154521934,-1.2390319609561453,-9.180950511596837,-3.976940575960228,-440.90495798164403,-6.603920288110182,17.874530501168007,1.2390319609561453
E1_314,columna,C2,CIELO_1S,9.180950511596837,3.976940575960228,440.90495798164403,-9.303842015730728,18.84927154521934,-1.2390319609561453,-9.180950511596837,-3.976940575960228,-440.90495798164403,-6.603920288110182,17.874530501168007,1.2390319609561453
E1_314,columna,C3,CIELO_1S,9.180950511596837,3.976940575960228,440.90495798164403,-9.303842015730728,18.84927154521934,-1.2390319609561453,-9.180950511596837,-3.976940575960228,-440.90495798164403,-6.603920288110182,17.874530501168007,1.2390319609561453
E1_315,columna,C1,CIELO_1S,7.191868935956377,-7.193651343163351,1242.3962196083967,14.569409281451424,20.87087622095862,-0.6463328064304595,-7.191868935956377,7.193651343163351,-1242.3962196083967,14.20519609120198,7.896599522866888,0.6463328064304595
E1_315,columna,C2,CIELO_1S,7.191868935956377,-7.193651343163351,1242.3962196083967,14.569409281451424,20.87087622095862,-0.6463328064304595,-7.191868935956377,7.193651343163351,-1242.3962196083967,14.20519609120198,7.896599522866888,0.6463328064304595
E1_315,columna,C3,CIELO_1S,7.191868935956377,-7.193651343163351,1242.3962196083967,14.569409281451424,20.87087622095862,-0.6463328064304595,-7.191868935956377,7.193651343163351,-1242.3962196083967,14.20519609120198,7.896599522866888,0.6463328064304595
E1_316,columna,C1,CIELO_1S,8.515367379312373,-7.9975099827265135,1916.9293774366067,15.764602798610323,24.58271896176276,-0.8311622165842057,-8.515367379312373,7.9975099827265135,-1916.9293774366067,16.22543713229573,9.478750555486728,0.8311622165842057
E1_316,columna,C2,CIELO_1S,8.515367379312373,-7.9975099827265135,1916.9293774366067,15.764602798610323,24.58271896176276,-0.8311622165842057,-8.515367379312373,7.9975099827265135,-1916.9293774366067,16.22543713229573,9.478750555486728,0.8311622165842057
E1_316,columna,C3,CIELO_1S,8.515367379312373,-7.9975099827265135,1916.9293774366067,15.764602798610323,24.58271896176276,-0.8311622165842057,-8.515367379312373,7.9975099827265135,-1916.9293774366067,16.22543713229573,9.478750555486728,0.8311622165842057
E1_317,columna,C1,CIELO_1S,4.321113125097877,-0.6976327628537404,1271.1720613695127,6.6299282818270395,13.004915098532956,-1.0352484099848844,-4.321113125097877,0.6976327628537404,-1271.1720613695127,-3.839397230412078,4.279537401858553,1.0352484099848844
E1_317,columna,C2,CIELO_1S,4.321113125097877,-0.6976327628537404,1271.1720613695127,6.6299282818270395,13.004915098532956,-1.0352484099848844,-4.321113125097877,0.6976327628537404,-1271.1720613695127,-3.839397230412078,4.279537401858553,1.0352484099848844
E1_317,columna,C3,CIELO_1S,4.321113125097877,-0.6976327628537404,1271.1720613695127,6.6299282818270395,13.004915098532956,-1.0352484099848844,-4.321113125097877,0.6976327628537404,-1271.1720613695127,-3.839397230412078,4.279537401858553,1.0352484099848844
E1_32,viga,C1,CIELO_1,-0.12111145554249306,-2.7118638676523044,-2.259266166435884,-12.226183200955553,0.15278780699693575,0.5258942083188702,0.12111145554249306,2.7118638676523044,2.259266166435884,-7.8812856803238125,-0.15278780699693575,0.551997746009318
E1_32,viga,C2,CIELO_1,-0.12111145554249306,-2.7118638676523044,-2.259266166435884,-12.226183200955553,0.15278780699693575,0.5258942083188702,0.12111145554249306,2.7118638676523044,2.259266166435884,-7.8812856803238125,-0.15278780699693575,0.551997746009318
E1_32,viga,C3,CIELO_1,-0.12111145554249306,-2.7118638676523044,-2.259266166435884,-12.226183200955553,0.15278780699693575,0.5258942083188702,0.12111145554249306,2.7118638676523044,2.259266166435884,-7.8812856803238125,-0.15278780699693575,0.551997746009318
E1_33,viga,C1,CIELO_1,0.25029111443521757,-0.09652395938743824,-9.274101097113222,-57.64983515571183,0.34059681483132087,-0.9885489587123443,-0.25029111443521757,0.09652395938743824,9.274101097113222,-24.88966460859585,-0.34059681483132087,-1.2390419597610924
E1_33,viga,C2,CIELO_1,0.25029111443521757,-0.09652395938743824,-9.274101097113222,-57.64983515571183,0.34059681483132087,-0.9885489587123443,-0.25029111443521757,0.09652395938743824,9.274101097113222,-24.88966460859585,-0.34059681483132087,-1.2390419597610924
E1_33,viga,C3,CIELO_1,0.25029111443521757,-0.09652395938743824,-9.274101097113222,-57.64983515571183,0.34059681483132087,-0.9885489587123443,-0.25029111443521757,0.09652395938743824,9.274101097113222,-24.88966460859585,-0.34059681483132087,-1.2390419597610924
E1_34,viga,C1,CIELO_1,0.12073214461506072,-4.5902049083557985,-1.2038618822293332,-7.16167725238118,-4.123288604171413,-0.533480892807226,-0.12073214461506072,4.5902049083557985,1.2038618822293332,-3.5526934994598856,4.123288604171413,-0.5410351942668143
E1_34,viga,C2,CIELO_1,0.12073214461506072,-4.5902049083557985,-1.2038618822293332,-7.16167725238118,-4.123288604171413,-0.533480892807226,-0.12073214461506072,4.5902049083557985,1.2038618822293332,-3.5526934994598856,4.123288604171413,-0.5410351942668143
E1_34,viga,C3,CIELO_1,0.12073214461506072,-4.5902049083557985,-1.2038618822293332,-7.16167725238118,-4.123288604171413,-0.533480892807226,-0.12073214461506072,4.5902049083557985,1.2038618822293332,-3.5526934994598856,4.123288604171413,-0.5410351942668143
E1_35,viga,C1,CIELO_1,-0.006615312021852718,-1.566049032229974,0.12710083459777818,-0.07326602147542371,-0.17118115176744353,0.013814889735440391,0.006615312021852718,1.566049032229974,-0.12710083459777818,1.2044634493956496,0.17118115176744353,0.045061387259048805
E1_35,viga,C2,CIELO_1,-0.006615312021852718,-1.566049032229974,0.12710083459777818,-0.07326602147542371,-0.17118115176744353,0.013814889735440391,0.006615312021852718,1.566049032229974,-0.12710083459777818,1.2044634493956496,0.17118115176744353,0.045061387259048805
E1_35,viga,C3,CIELO_1,-0.006615312021852718,-1.566049032229974,0.12710083459777818,-0.07326602147542371,-0.17118115176744353,0.013814889735440391,0.006615312021852718,1.566049032229974,-0.12710083459777818,1.2044634493956496,0.17118115176744353,0.045061387259048805
E1_36,viga,C1,CIELO_1,0.4576590233904295,50.5403724809702,24.335353357886717,101.31756334039387,-5.579477836371392,-2.411163828184861,-0.4576590233904295,-50.5403724809702,-24.335353357886717,75.11374850428484,5.579477836371392,-0.9068640913957533
E1_36,viga,C2,CIELO_1,0.4576590233904295,50.5403724809702,24.335353357886717,101.31756334039387,-5.579477836371392,-2.411163828184861,-0.4576590233904295,-50.5403724809702,-24.335353357886717,75.11374850428484,5.579477836371392,-0.9068640913957533
E1_36,viga,C3,CIELO_1,0.4576590233904295,50.5403724809702,24.335353357886717,101.31756334039387,-5.579477836371392,-2.411163828184861,-0.4576590233904295,-50.5403724809702,-24.335353357886717,75.11374850428484,5.579477836371392,-0.9068640913957533
E1_37,viga,C1,CIELO_1,-0.7580474190758252,4.274339385218623,15.559465487497107,58.03930835435807,6.351192709965006,3.1450773682280686,0.7580474190758252,-4.274339385218623,-15.559465487497107,54.766816429995956,-6.351192709965006,2.3507664200716643
E1_37,viga,C2,CIELO_1,-0.7580474190758252,4.274339385218623,15.559465487497107,58.03930835435807,6.351192709965006,3.1450773682280686,0.7580474190758252,-4.274339385218623,-15.559465487497107,54.766816429995956,-6.351192709965006,2.3507664200716643
E1_37,viga,C3,CIELO_1,-0.7580474190758252,4.274339385218623,15.559465487497107,58.03930835435807,6.351192709965006,3.1450773682280686,0.7580474190758252,-4.274339385218623,-15.559465487497107,54.766816429995956,-6.351192709965006,2.3507664200716643
E1_38,viga,C1,CIELO_1,3.0887542744675947,24.22878446669078,13.662472523292669,74.21471885981873,23.83060073347254,-11.28651822897376,-3.0887542744675947,-24.22878446669078,-13.662472523292669,24.838206934053115,-23.83060073347254,-11.106950260916303
E1_38,viga,C2,CIELO_1,3.0887542744675947,24.22878446669078,13.662472523292669,74.21471885981873,23.83060073347254,-11.28651822897376,-3.0887542744675947,-24.22878446669078,-13.662472523292669,24.838206934053115,-23.83060073347254,-11.106950260916303
